file_name,text
0689823827.jpg,"drawing of a boy and a girl working in a flower garden with the title ""A Child's Garden of Verses"""
0689825625.jpg,drawing of an egyptian pharaoh
068983182X.jpg,"drawing of Egyptian pyramids in the background and the caption ""SEVEN WONDERS OF THE ANCIENT WORLD"""
0689834098.jpg,"drawing of four happy children and the title ""You Have to Write"""
0689834462.jpg,"drawing of a dog with a wig and a boy with a black hat below the title ""HENRY AND MUDGE AND MRS. HOPPER'S HOUSE"""
068984137X.jpg,"drawing of a tipi and a girl at the foot of a snowy mountain with the title ""Storm Maker's Tipi"""
0689845049.jpg,"drawing of a horse and a girl in the desert with the title ""THE GIRL WHO LOVED WILD HORSES"""
0689845839.jpg,"drawing of children dressed in green around a girl in an orange dress with the title ""Angela Anaconda GREEN WITH ENVY"""
068985112X.jpg,"drawing of little men with green pointed hats and the title ""TOO MANY Leprechauns"""
068985143X.jpg,"drawing of a woman writing at a desk with the title ""THANK YOU, Sarah"""
068985160X.jpg,"drawing of a monster truck with the captions ""SMASH! MASH! CRASH!"" and ""THERE GOES THE TRASH!"""
0689852894.jpg,"drawing of a spider and a fly with the title ""The SPIDER and the FLY"""
068985787X.jpg,"drawing of a turtle and a hippo with the title ""A Mama for Owen"""
0689860072.jpg,"drawing of a girl with dinosaurs and the title ""ANNE MCCAFFREY DRAGONSINGER"""
0689878257.jpg,"drawing of a man and a boy sitting with the title ""ABIYOYO"""
0690043430.jpg,"drawing of a road with construction equipment and people and the title ""NEW ROAD!"""
0690048254.jpg,"drawing of people with tool around a dinosaur skull and the title ""Bones, Bones, Dinosaur Bones"""
0692534938.jpg,"drawing of a boy and a girl playing basketball with the title ""HEARTLAND"""
0694004782.jpg,"drawing of a soccer balloon and two players with the caption ""MY SOCCER BOOK"""
069401107X.jpg,"drawing of a yellow bulldozer and the title ""Machines At Work"""
0698113594.jpg,"drawing of a girl holding a doll with the title ""THE LEGEND OF THE BLUEBONNET"""
0698113829.jpg,"drawing of a wolf with the caption ""LonPoPo"""
0698115910.jpg,"drawing of a village with roofs full of snow and the title ""The Tomten"""
0698116216.jpg,"drawing of a man and a horse by a lake with the title ""THE GREAT LITTLE MADISON"""
0711218641.jpg,"drawing of a man holding a phonograph next to a girl with the title ""EDISON'S Fantastic PHONOGRAPH"""
0714869775.jpg,"drawing of two people next to the Eiffel tower with the title ""The Finger Travel Game"""
0718022459.jpg,"image of colorful rectangesl with the caption ""JESUS IS"""
0718827058.jpg,"drawing of five human faces with the title ""HISTORY OF AUSTRALIA"""
0723217548.jpg,"picture of two buses and the title ""Buses and Coaches"""
0723247706.jpg,"drawing of a rabbit with a blue shirt and the title ""THE TALE OF PETER RABBIT"""
0723247730.jpg,"drawing of a rabbit with a hat and the title ""THE TALE OF BENJAMIN BUNNY"""
0723263922.jpg,"drawing of a rabbit with a blue shirt and the title ""THE TALE OF PETER RABBIT"""
0735315051.jpg,"drawing of a notebook with different colorful drawings and the caption ""KIDS' TRAVEL JOURNAL"""
0735840849.jpg,"drawing of a blue fish and colorful seaweeds with the title ""The Rainbow Fish"""
0735842396.jpg,"drawing of a person cleaning the floor and the title ""COCO AND THE LITTLE BLACK DRESS"""
0736421777.jpg,"drawing of a mermaid with red hair under the sea with the title ""THE LITTLE MERMAID"""
0736428313.jpg,"drawing of four cars with the title ""TRACTOR TROUBLE"""
0736428593.jpg,"drawing of a woman in blue dress with a pink cake with candles with the caption ""Happy Birthday, Princess!"""
073643061X.jpg,"drawing of a girl in blue dress and a girl with green dress with the captions ""FROZEN"" and ""2 BOOKS IN 1"""
0736431411.jpg,"drawing of colorful shapes with the title ""THE NEVER GIRLS"""
0736432310.jpg,"drawing of airplanes in the sky with the captions ""PLANES"" and ""HEROES OF THE SKY"""
0736805427.jpg,"drawing of a boy and a girl holding a flag with the title ""Independence Day"""
0736815139.jpg,"picture of a person riding a bike in a cliff with the title ""Extreme Mountain Biking Moves"""
0736822178.jpg,"picture of an old radio and the title ""THE RADIO"""
0736824359.jpg,"picture of a man riding a bicycle with the title ""BMX HISTORY"""
0736838341.jpg,"drawing of people in boats by the sea and a sinking ship with the title ""The Sinking of the TITANIC"""
0736843914.jpg,"picture of a motorcycle rider and the title ""SUPERBIKES"""
0736847065.jpg,"picture of buildings in an island and the title ""Ellis Island"""
073684970X.jpg,"drawing of a man standing in a crowd with the title ""PATRICK HENRY"""
0736852131.jpg,"picture of a person riding a kart with the title ""SHIFTER KARTS"""
0736852247.jpg,"drawing of a person riding a bicycle with the title ""BMX Freestyle"""
0736852468.jpg,"drawing of a crowd in a court with the title ""THE SALEM WITCH TRIALS"""
0736853642.jpg,"picture of a girl riding a bicycle with the title ""Let's Ride Bikes!"""
0736862021.jpg,"drawing of soldiers with the title ""BOSTON"""
0736862110.jpg,"drawing of a wooden boat with white sails in the sea and the title ""The Voyage of the Mayflower"""
0736864490.jpg,"picture of a man next to a motorcycle and the title ""HARLEY-DAVIDSON MOTORCYCLES"""
0736864784.jpg,"drawing of a man in black suit holding a cup and the title ""TELEPHONE"""
0736864830.jpg,"drawing of a doctor with glasses and children being vaccinated with the title ""Polio Vaccine"""
0736864997.jpg,"drawing of a woman carrying a child by a river with the title ""SACAGAWEA"""
0736868453.jpg,"drawing of an airplane and two men with the title ""WRIGHT BROTHERS AIRPLANE"""
0736868518.jpg,"drawing of a yellow airplane and the title ""BESSIE COLEMAN DARING STUNT PILOT"""
0736891919.jpg,"drawing of a person riding a motorcycle and the title ""Dirt Bikes"""
0736896236.jpg,"picture of a kiwi fruit and the title ""Seeds"""
0736917829.jpg,"drawing of a boy, a girl, and a dog with toys and the title ""A Little Boy After God's Own Heart"""
0736921583.jpg,"drawing of a girl by a bed with a teddy bear and the title ""Prayers and Promises for My Little Girl"""
0737737794.jpg,"drawing of a robot with the title ""ROBOTS"""
0737747102.jpg,"picture of a black shirt with an embroidered shield and the title ""IMMIGRATION"""
0739813323.jpg,"drawing of two men by a tree with fruit and the title ""Stories from the AMAZON"""
0740783459.jpg,"picture of a cake with sprinkles and colorful candles with the title ""BAKING KIDS LOVE"""
0743278569.jpg,"picture of a boy cooking a dish and the title ""Fun Food"""
0743410203.jpg,"drawing of a man and a blue dragon with the title ""The Dragonling"""
0745933815.jpg,"drawing of a house in a green forest next to an orange road with the title ""Round and Round the Seasons"""
0746016549.jpg,"drawing of a red car with the title ""THE USBORNE BOOK OF RACING CARS"""
0746016581.jpg,"drawing of a red airplane with the title ""PLANES AND HELICOPTERS"""
0746027583.jpg,"drawing of a dinosaur's skull with the title ""PREHISTORIC WORLD"""
0746041357.jpg,"drawing of a white keyboard and the title ""word processing"""
0749639520.jpg,"picture of a radio recorder and feathers with the title ""Sound"""
0749645458.jpg,"drawing of a paper dragon and colorful objects with the title ""Festivals Around the World"""
0749664215.jpg,"picture of a girl dancing with orange clothes and the title ""Hinduism"""
0749669780.jpg,"picture of a woman dancing with red clothes and the title ""Hinduism"""
0749816090.jpg,"drawing of a red bus with children and the title ""The Wheels on the Bus"""
0750218460.jpg,"pictures of people, Santa Claus, a Christmas Tree and the caption ""CHRISTMAS"""
0750219378.jpg,"pictures of indian culture and the title ""DIWALI"""
0750222247.jpg,"picture of a smiling mile holding fruits with the title ""A Flavour of THE CARIBBEAN"""
075022536X.jpg,"picture of two boys with black hats and a girl in the middle with the title ""My Sikh Life"""
0750236582.jpg,"drawing of three boys holding two candles and a woman behind with the title ""CELEBRATION STORIES Coming Home"""
0750247045.jpg,"picture of a girl next to a chandelier with lighted candles and the title ""Hinduism"""
0750247932.jpg,"picture of a woman with colorful clothes and a red hat with the title ""KRISHNA AND HINDUISM"""
075340835X.jpg,"drawing of a girl holding a ribbon with the title ""My Best Book of Gymnastics"""
0753452901.jpg,"drawings of people in different poses with the title ""TALES FROM AFRICA"""
0753453320.jpg,"drawings of a girl in different poses around the title ""THE MILLY-MOLLY-MANDY STORYBOOK"""
0753455889.jpg,"drawing of angels with colorful clothes and the title ""SAINTS AND ANGELS"""
0753458047.jpg,"drawing of a bee standing on a flower with the title ""Are you a Bee?"""
0753466716.jpg,"drawing of people looking at the Statue of Liberty and pictures of people with the title ""A NATION OF IMMIGRANTS"""
075346697X.jpg,"drawing of a tree with orange leaves and green grass with the captions ""I WONDER WHY"" and ""Leaves Change Color"""
0753469561.jpg,"drawing of three robots with the title ""EXTREME PHYSICS"""
0753472074.jpg,"drawing of a racecar and animals in the back with the title ""COOL CARS"""
075347252X.jpg,"picture of a knight with armor and sword and the title ""Awesome Knights"""
0756508118.jpg,"drawing of a man dressed in black with the title ""CHRISTOPHER COLUMBUS"""
0756508134.jpg,"Drawing of a bearded man dressed in black with the title ""GALILEO"""
0756511577.jpg,"picture of a boy with a helmet and an ice skate with the title ""HOCKEY FOR FUN!"""
0756544475.jpg,"picture of an astronaut with the title ""MAN ON THE MOON"""
0756545986.jpg,"pictures of airplanes, a ship, and soldiers with the title ""WORLD WAR II"""
0756549361.jpg,"drawing of a man dressed in black with the captions ""George WASHINGTON"" and ""INSPIRING A YOUNG NATION"""
0756602378.jpg,"pictures of sea animals with the title ""SHARK & WHALE"""
0756602858.jpg,"picture of a boy working and different objects with the title ""PASSOVER"""
0756604907.jpg,"picture of a girl writing with the title ""Anne Frank"""
0756606462.jpg,"drawing of ancient Egypt objects and a statue with the title ""ANCIENT EGYPT"""
0756609925.jpg,"picture of chocolate bars with the title ""THE STORY OF CHOCOLATE"""
0756611946.jpg,"picture of a car race with the title ""NASCAR"""
0756612470.jpg,"picture of a man with moustache with the title ""Albert Einstein"""
0756615186.jpg,"pictures of teddy-bear, apple, shoes, ball, and a key with the title ""my first First Words"""
075662665X.jpg,"drawing of a Star of David surrounded by different objects with the title ""THE CHILDREN'S ILLUSTRATED JEWISH BIBLE"""
0756631041.jpg,"picture of a stuffed cow with the title ""Farm peekaboo!"""
0756634318.jpg,"pictures of different colorful objects and the title ""my first Words"""
0756638763.jpg,"pictures of tractors with the title ""TRACTORS"""
0756644399.jpg,"picture of a green tractor and the title ""Plow! Plant! Grow!"""
075664500X.jpg,"pictures of desserts with the title ""Cookbook for Girls"""
0756645395.jpg,"picture of a soldier at sunset with the title ""SOLDIER"""
0756649447.jpg,"picture of men waving with a flag in the background and the title ""PRESIDENTS"""
0756658063.jpg,"picture of a woman wearing a long sleeved dress and the title ""Biography Harriet Tubman"""
0756682533.jpg,"picture of disguised people with different weapons and the title ""STAR WARS CHARACTER ENCYCLOPEDIA"""
0756690773.jpg,"drawing of a mamut with the title ""PREHISTORIC LIFE"""
0756693071.jpg,"pictures of different parts of the human body and the title ""Human Body a visual encyclopedia"""
0756697921.jpg,"drawing of a crowded city by a river with the title ""A STREET THROUG TIME"""
0756698030.jpg,"picture of a lion with the titlE ""Touch and Feel Wild Animals"""
0761112049.jpg,"picture of leaves with the title ""TREES"""
0761129448.jpg,"picture of a smiling woman and the title ""First Ladies"""
0761149155.jpg,"drawing of three children and a yellow cat with the title ""BRAIN QUEST WORKBOOK"""
0761149163.jpg,"drawing of three children and a dog with the title ""BRAIN QUEST WORKBOOK"""
076115020X.jpg,"drawing of a man with glasses and the captions ""TOTALLY IRRESPONSIBLE SCIENCE"" and ""64 DARING EXPERIMENTS FOR YOUNG SCIENTISTS"""
0761158596.jpg,"drawing of a deer and a fawn surrounded by plants with the title ""MAMA AND BABY!"""
0761158626.jpg,"drawing of a yellow cat playing the violin with the title ""HEY DIDDLE DIDDLE"""
0761167560.jpg,"drawing of a child with the captions ""PRANK-LOPEDIA"" and ""THE FUNNIEST, GROSSEST, CRAZIEST, NOT-MEAN PRANKS ON THE PLANET!"""
0761168834.jpg,"drawing of three cats and the title ""TICKLE TIME!"""
0761171894.jpg,"drawing of a man holding a stick with the captions ""JOKELOPEDIA"" and ""The Biggest, Best, Silliest, Dumbest JOKE BOOK Ever!"""
0761174834.jpg,"pictures of different baby animals with the title ""Baby Animals 400 reusable stickers"""
0761184570.jpg,"drawings of different colorful objects and places with the title ""How to Tell a Story"""
0761302883.jpg,"drawing of a bird with the title ""KING of the BIRDS"""
0761304479.jpg,"drawing of a clover with a smiling face on it and the title ""Crafts for St. PATRICK'S DAY"""
0761316744.jpg,"drawing of people in a horse-drawn cart in front of a house with the title ""WILLIAM'S HOUSE"""
0761339663.jpg,"drawing of a green spider and two purple fabrics with the title ""SAMMY'S SPIDER'S FIRST SIMCHAT TORAH"""
0761356487.jpg,"drawing of a girl pulling a red cart with a child and the title ""Sadie's Sukkah Breakfast"""
0761356649.jpg,"pictures of colorful socks and a roller skate with the title ""DO I NEED IT? OR DO I WANT IT?"""
0761364943.jpg,"drawing of children climbing a hill with the title ""Sadie and the Big Mountain"""
0761371028.jpg,"picture of a disheveled child with the title ""All Charged up A look at Electricity"""
0761374639.jpg,"picture of two women playing tennis with the title ""Venus & Serena Williams"""
0761385886.jpg,"drawing of people dancing with the title ""Kevin's Kwanzaa"""
0761390480.jpg,"drawing of a man playing guitar and children around a campfire in the forest with the title ""Sadie's Lag Ba'Omer Mystery"""
0761402691.jpg,"drawing of a woman with a very embellished dress and the title ""ELIZABETHAN ENGLAND"""
076144386X.jpg,"drawing of a person riding a motorcycle with the title ""MOTORCROSS"""
0761451889.jpg,"drawing of a turkey with the caption ""A Plump and Perky Turkey"""
0761454659.jpg,"drawing of a man standing in front of a red car with the title ""RACING AGAINST THE ODDS"""
076145683X.jpg,"drawing of a monster sleeping on a pillow and the title ""Goodnight, Little Monster"""
0761459839.jpg,"drawing of a red airplane and the title ""Airplanes"""
076145988X.jpg,"drawing of four mice and two trees with the title ""The Hanukkah Mice"""
0761461752.jpg,"drawing of a green dragon and the title ""Old MacDonald Had a Dragon"""
0762415932.jpg,"drawing of an egyptian pharaoh with the title ""HIEROGLYPHICS"""
0762416017.jpg,"drawing of a boy in the snow with the title ""PEANUTS A CHARLIE BROWN CHRISTMAS"""
0762423714.jpg,"drawing of yellow trucks in a snowy village with the title ""SNOW DAY!"""
0762433086.jpg,"drawing of two green tractors in field with the title ""Goodnight, Johnny Tractor"""
0762452188.jpg,"drawing of children in a starry night with the title ""Outdoor Adventure Doodles"""
076361291X.jpg,"drawing of man hunting an animal and different objects with the captions ""THE STONE AGE NEWS"" and ""HUNTING BONANZA!"""
0763615668.jpg,"drawing of a white duck with the title ""One Duck Stuck"""
0763620521.jpg,"drawing of a girl and a frog with the title ""Growing Frogs"""
0763622966.jpg,"drawing of a girl and a cat in a dark forest with the title ""LUCIA AND THE LIGHT"""
0763623113.jpg,"drawing of a turtle and the title ""One Tiny Turtle"""
0763626821.jpg,"drawing of an island with the title ""THE ONCE UPON A TIME MAP BOOK"""
0763627429.jpg,"drawing of a shark with the title ""SURPRISING SHARKS"""
0763627828.jpg,"drawing of a boy holding a stick with the title ""LUGALBANDA"""
0763629723.jpg,"image of a cardboarded background and the caption ""TOP SECRET"""
0763632066.jpg,"drawing of green monsters and a man with the title ""BEOWULF"""
0763641286.jpg,"drawing of a man holding a flask next to a pile of dirth with the title ""Poop"""
0763642517.jpg,"drawing of a mouse riding a green train with the title ""Maisy's Train"""
0763642843.jpg,"drawing of children and the title ""THOSE SHOES"""
0763645613.jpg,"drawing of a boy under a tree with two black birds and the captions ""LOOK UP!"" and ""Bird-Watching in your own Backyard"""
0763646458.jpg,"drawing of two rabbits in a garden with the title ""Bunny My Honey"""
0763649244.jpg,"drawing of a Bear reading in a library with the title ""A Library Book for Bear"""
0763651222.jpg,"drawing of different objects with the title ""THE STORY OF BRITAIN"""
0763656461.jpg,"drawing of a man with a striped, white shirt and the title ""BECOMING BABE RUTH"""
0763656690.jpg,"drawing of a disheveled child with the title ""WILD BOY"""
0763661511.jpg,"drawing of a man in a ship with cats and a child in a boat with the title ""Captain Cat"""
0763663190.jpg,"drawing of a baby with rabbit ears holding a basket and the title ""Hop! Hop!"""
0763664235.jpg,"drawing of a karate boy with the captions ""Stink"" and ""and the Ultimate Thumb-Wrestling Smackdown"""
076366555X.jpg,"drawing of a black and white cat over a keyboard with the title ""KETZEL the CAT who COMPOSED"""
0763668249.jpg,"drawing of a baseball player in a stadium with the title ""GROWING UP PEDRO"""
0763668745.jpg,"drawing of a woman surrounded by children and the title ""IT'S SO AMAZING!"""
0763671541.jpg,"image of a camera drawn with words and the title ""PHOTOS FRAMED"""
0763672939.jpg,"drawing of four men in blue with the title ""Shh! WE HAVE A PLAN"""
0763675083.jpg,"drawing of different animals with the title ""Animalium"""
076367544X.jpg,"drawing of two elephants in a starry night with the title ""Always"""
0763677507.jpg,"drawings of different colorful objects, clothes, and people with the title ""WHERE DID MY CLOTHES COME FROM?"""
0763678228.jpg,"drawing of a house and two persons in the snow with the title ""The CHRISTMAS MIRACLE of JONATHAN TOOMEY"""
0763678317.jpg,"drawing of a girl on a chair and snakes with the title ""I DON'T LIKE SNAKES"""
0763679585.jpg,"drawing of a red door and a penguin in the snow with the title ""SNOW"""
0764146017.jpg,"drawing of a yellow cat with the titleh ""PAINLESS Earth Science"""
0764146602.jpg,"drawings of different objects and animals with the title ""FRENCH-ENGLISH Picture Dictionary"""
0764147978.jpg,"drawing of a flag and a white house with the title ""PRESIDENTIAL ELECTIONS"""
0764160974.jpg,"drawing of a man, a girl, and dogs with the title ""Rembrandt"""
0764162365.jpg,"drawing of an elephant with the title ""Elephant"""
0764166441.jpg,"drawing of a man with two children with the title ""Papa Chagall, Tell us a story"""
0764168134.jpg,"pictures of men playing musical instruments with the title ""5 SECONDS OF SUMMER"""
0764950320.jpg,"drawing of a buddhist statue with the title ""BUDDHIST PAINTINGS"""
0766019969.jpg,"picture of two men lying on the floor and the title ""Impact of the Holocaust"""
0766022560.jpg,"picture of different objects and the title ""St. Patrick's Day Crafts"""
076603044X.jpg,"picture of a woman in a colorful dress and a man with a red ribbon below the title ""MEXICAN INDEPENDENCE DAY AND CINCO DE MAYO"""
0766032477.jpg,"drawing of abstract objects and the title ""Who Can Solve the Crime"""
076603299X.jpg,"picture of a man dressed in red with the title ""KEVIN HARVICK"""
0766034976.jpg,"picture of a man running and a smiling man with the captions ""JESSE OWENS"" and ""I Always Loved Running"""
0766037525.jpg,"picture of a person riding a motorcycle and the title ""DIRT BIKE RACERS"""
0768239958.jpg,"image of a textbook with the title ""Singapore MATH PRACTICE"""
0769633854.jpg,"drawing of a boy and a girl dancing with the title ""Gymnastics"""
0769638155.jpg,"drawing of a boy with bears in a garden and the title ""Goldilocks and the Three Bears"""
0769677215.jpg,"image of mathematical operations with the title ""Subtraction 0 to 12"""
0769685641.jpg,"drawing of a ball, a glass of milk and apples with the title ""THE COMPLETE BOOK OF SPANISH"""
077105484X.jpg,"drawing of a blue boxer and a red bag with the title ""THE COMPLETE SCREECH OWLS"""
0778701247.jpg,"image of a gray background with the title ""Cycling"""
0778720543.jpg,"pictures of a boy surrounded by different objects and the title ""Is it flexible or rigid?"""
0778720675.jpg,"drawing of a man and a woman in colorful clothes with the title ""Life in Ancient China"""
0778720837.jpg,"picture of electric cables with the title ""What are Insulators and conductors?"""
0778725480.jpg,"picture of a man with helmet and two hockey players with red clothes and the title ""Wayne Gretzky"""
0778728986.jpg,"drawing of different robots with the title ""ROBOT VOYAGERS"""
0778729877.jpg,"picture of a fawn in the grass with the title ""A GRASSLAND HABITAT"""
0778732134.jpg,"picture of a person with a cap on a mountain and the title ""Introducing Landforms"""
0778735931.jpg,"picture of a tennis player with the title ""TENNIS"""
0778735958.jpg,"picture of a girl doing gymnastics with the title ""GYMNASTICS"""
0778740404.jpg,"picture of a man with ski boards and the caption ""BIATHLON, CROSS COUNTRY, SKI JUMPING, AND NORDIC COMBINED"""
0778742148.jpg,"drawing of soldiers and men with hats with the title ""RADICAL REPULBICANS"""
0778742334.jpg,"picture of an air balloon and the title ""GASES AND THEIR PROPERTIES"""
0778742474.jpg,"picture of a chocolate bar with the title ""ATOMS AND MOLECULES"""
0778742989.jpg,"picture of a red paper dragon with the title ""CHINESE New Year"""
0778746127.jpg,"drawing of a woman painting a portrait with the title ""Painting in the Renaissance"""
0778775941.jpg,"picture of a woman and a man in traditional costumes and Mexican objects with the title ""Cultural Traditions in Mexico"""
0778783162.jpg,"picture of a red truck with the title ""Camiones robustos"""
0781404193.jpg,"drawing of a tractor in a field with the title ""BIG RED TRACTOR and the little village"""
0785271805.jpg,"picture of hands holding an object with the title ""THE GOSPEL ACCORDING TO THE APOSTLES"""
0786802162.jpg,"picture of two dogs dressed as farmers with the caption ""Farm Days"""
0786803460.jpg,"drawing of a warrior riding a horse with a flag and the title ""Fa Mulan"""
0786823313.jpg,"drawing of a mermaid with red hair and a fish with the title ""The Little Mermaid"""
078685166X.jpg,"drawing of Santa Claus belt with gloves and the title ""Santa's Kwanzaa"""
078686947X.jpg,"drawing of multiple colorful hearts with the title ""Heartsongs by Mattie J.T."""
0786883723.jpg,"drawing of a mouse with a blue hat and a red coat and a picture of a man, with the title ""Imagineering"""
0789212161.jpg,"picture of a smiling woman with a soccer shirt and the title ""ALEX MORGAN"""
0789212390.jpg,"picture of soccer players with the title ""STARS OF WORLD SOCCER"""
0789310627.jpg,"drawing of a Queen's Foot Guard and the title ""This is London"""
0789315491.jpg,"drawing of guards with black hats in a sunny day with the title ""This is Rome"""
0789401975.jpg,"drawing of a house with multiple rooms and objects with the title ""THE APARTMENT BOOK"""
078942455X.jpg,"drawing of colorful monsters with the captions ""ECHOES OF THE ELDERS"" and ""THE STORIES AND PAINTINGS OF CHIEF LELOOSKA"""
0789430746.jpg,"drawing of multiple persons with the captions ""A YOUNG PERSON'S GUIDE TO PHILOSOPHY"" and ""I THINK THEREFORE I AM"""
0789443082.jpg,picture of a yellow tractor
0789454173.jpg,"picture of race cars and airplanes with the title ""EXTREME MACHINES"""
0789457415.jpg,"picture of dollars and coins with the title ""Math Made Easy"""
0789472570.jpg,"image of a white and green background with the title ""Dinosaur Hunter Deluxe Hybrid Mm1"""
078947865X.jpg,"drawing of comic superhero dressed in black with a black cape and the title ""BATMAN"""
0789479346.jpg,"picture or a race car with the title ""BIG BOOK OF RACE CARS"""
0789479354.jpg,"drawing of a dinosaur and other ancient animals with the caption ""DINOSAUR Encyclopedia"""
0789485931.jpg,"pictures of different objects with the title ""my first spanish word board book"""
0789495805.jpg,"drawing of comic superhero dressed in black with a black cape and the title ""BATMAN"""
0791065294.jpg,"picture of a woman tennis player with the title ""ANNA KOURNIKOVA"""
0791076091.jpg,"picture of a mountain and a blue sky with the title ""AUSTRALIA"""
0792253841.jpg,"picture of an ancient ceramic figure with the title ""Ancient Africa"""
0792254902.jpg,"drawing of a man holding a flag and riding a horse with the caption ""GEORGE WASHINGTON"""
0792258932.jpg,"drawing of a bearded man wearing a cap with the title ""MARCO POLO"""
079226276X.jpg,"picture of ship sails and the caption ""Mayflower 1620"""
0792266706.jpg,"picture of a cricket on purple seeds with the title ""Insects"""
0794419313.jpg,"drawing of a cat playing the violin and a dog wearing a hat with the title ""MY FIRST Mother Goose"""
0794504477.jpg,"drawing of two warriors with blades riding horses and the title ""King Arthur"""
0794512712.jpg,"drawing of a golden Egyptian pharaoh and the title ""Tutankhamun"""
0794518613.jpg,"drawing of a man riding a red tractor over a fence with the title ""Wind-up Tractor Book"""
0794522173.jpg,"drawing of different electric objects and components with the title ""Electricity and Magnetism"""
0794526284.jpg,"drawing of different people around the caption ""Illustrated Stories from Dickens"""
0802728014.jpg,"drawing of a boy givin a haircut to a green monster reading with the title ""EVEN MONSTERS NEED HAIRCUTS"""
0802736009.jpg,"drawing of a penguin with a red scarf and a heart on a block of ice with the title ""Penguin in Love"""
0803717377.jpg,"drawing of a boy in a garden staring at the starry night sky with the title ""The Story of The Milky Way"""
0803728816.jpg,"drawing of a boy and a dog on a log with the title ""frog, where are you?"""
0803730942.jpg,"drawing of a chicken by a road with the title ""WHY DID THE CHICKEN CROSS THE ROAD?"""
0803735790.jpg,"drawing of a worker snowman holding a STOP sign in a snowy village with the caption ""SNOWMEN AT WORK"""
0803737475.jpg,"drawing of a crowd holding colorful books with the title ""Hands Around the Library"""
0803740166.jpg,"drawing of a girl skating with a helmet, elbow and knee pads, with the title ""ROLLER GIRL"""
0803740824.jpg,"drawing of a child with aviator hat and steampunk goggles and the title ""I am Amelia Earhart"""
0803741383.jpg,"drawing of a wheelbarrow with pumpkins and a black cat with the title ""SEVEN ORANGE PUMPKINS"""
0804173273.jpg,"drawing of a black lion and the title ""The Mystery of the Missing Lion"""
0804804699.jpg,"drawing of a man, a woman, and a baby with the title ""PEACH BOY"""
0804835896.jpg,"drawing of children with colorful clothes and the title ""Chinese Children's Favorite Stories"""
0804835918.jpg,"drawing of a dragon and a man riding a tiger with the title ""Korean Children's Favorite Stories"""
0804842736.jpg,"drawing of a child with black long hair and the title ""My First Book of KOREAN WORDS"""
0804845166.jpg,"drawing of women dancing with the title ""The Cambodian Dancer"""
0805025642.jpg,"drawing of a golden dragon with the title ""DEMI'S DRAGONS"""
0805028102.jpg,"drawing of a man holding a colorful fabric and riding a white horse with a golden background and the title ""The Magic Tapestry"""
0805029605.jpg,"drawing of cactus in desert surrounded by animals and the caption ""Cactus Hotel"""
0805042032.jpg,"drawing of a person sitting kneeling on a flower with the captions ""DEMI"" and ""BUDDHA"""
0805057196.jpg,"drawing of children holding plants and the title ""Rice is Life"""
0805062149.jpg,"drawing of a shark with the caption ""MEGATOOTH"""
0805077405.jpg,"drawing of a woman in black dress painting a red flower with the caption ""THROUGH GEORGIA'S EYES"""
0805079947.jpg,"drawing of a boy holding a saxophone with the title ""Before John Was a Jazz Giant"""
0805080783.jpg,"drawing of a panda with the caption ""Panda Bear, Panda Bear, What Do You See?"""
0805087524.jpg,"drawing of a man staring at a restaurant window with the title ""EDWARD HOPPER"""
080508763X.jpg,"picture of two toy robots with the title ""Cool Robots"""
0805096256.jpg,"drawing of a dinosaur with the title ""The GREATEST DINOSAUR EVER"""
0805098259.jpg,"drawing of an elephant in a city with the captions ""Little Elliot"" and ""BIG CITY"""
0805427406.jpg,"picture of an orange flower with the title ""Bible Promises for Kids"""
0806519169.jpg,"picture of children and a soccer ball with the title ""KID'S BOOK OF SOCCER"""
0807508527.jpg,"drawing of children by a door in an electric storm with the title ""THE BOXCAR CHILDREN"""
0807508551.jpg,"picture of a red boxcar with the caption ""THE BOXCAR CHILDREN"""
0807520098.jpg,"drawing of a woman with a pink dress in garden with the title ""THE EMPRESS AND THE SILKWORM"""
0807530328.jpg,"drawing of a man next to a girl lying in her bed with the title ""Grandmother's Dreamcatcher"""
0807537799.jpg,"drawing of a boy with a Leprechaun siting on a branch and the title ""The Curse of Rafferty McGill"""
0807544515.jpg,"drawing of a man with a hat and a golden coin with the title ""THE LEPRECHAUN in the Basement"""
080755393X.jpg,"drawing of children playing in the snow with a snowman and the captions ""The Boxcar Children"" and ""THE MYSTERY IN THE SNOW"""
0807565172.jpg,"drawing of a knight holding a sword and a green dragon in the back with the title ""PETER, THE KNIGHT WITH ASTHMA"""
0809167042.jpg,"drawing of a woman with an orange dress and a blue cape with the title ""The Hail Mary"""
0810957213.jpg,"drawing of a crowd and a person with a cone hat below the title ""Can You Hear It?"""
0810994925.jpg,"picture of different pop art drawings with the captions ""WHAAM!"" and ""THE ART & LIFE OF ROY LICHTENSTEIN"""
0811834778.jpg,"drawing of two children holding boots with the title ""THE ELVES AND THE SHOEMAKER"""
0811836231.jpg,"drawing of mice around a chandelier with candles and the title ""The Hanukkah Mice"""
0811846687.jpg,"drawing of a dog and a child siting in a book with the caption ""SPLOT THE PLOT"""
0811852350.jpg,"drawing of a lamb and a fence with the title ""Little Lamb"""
0811858030.jpg,"drawing of a girl's picture by a river and the title ""Charlotte in Giverny"""
0811860620.jpg,"drawing of a woman staring at the moon with the caption ""Night of the Moon"""
0811861104.jpg,"drawing of a mouse with pink ears and the title ""Little Mouse"""
